SDO_time,epihi_jlinlin,psp_orbit,epilo_jlinlin,psp_ephem_features_HCI_R,psp_stonyhurst_lon,psp_footpoint_stonyhurst_lon,photo_captures_footprint,t_offset_s,epihi_jlinlin_offset,epilo_jlinlin_offset,t_offset_s_10x,epihi_jlinlin_offset_10x,epilo_jlinlin_offset_10x,parker_spiral_distance
2019-01-03 15:00:10.350,5.22070165e-11,0.0,0.0004632942055555,0.9061171191666668,-145.6867329327787,-89.37021957796156,0,112962.60085611112,3.919650272222222e-11,0.0007427865244117,38437.64231876846,5.3563523666666666e-11,0.0004929642336363637,153750569.27507386
2019-01-03 18:00:10.346,4.8040412e-11,0.0,0.00164054787,0.9066066172222222,-145.7337822995026,-89.386797023214,0,113023.62494703704,4.375274194444445e-11,0.000532658245,38462.88021669592,5.449033459999999e-11,0.0007856199238235294,153851520.86678368
2019-01-03 21:00:06.507,3.48510935e-11,0.0,0.0004341281977777,0.9070922308333332,-145.78091935266517,-89.40369993862612,0,113084.1647772222,4.9487255888888894e-11,0.0005929205952941,38487.92422285993,5.965668222222223e-11,0.0007824132572727272,153951696.89143974
2019-01-04 00:00:10.351,3.0523712e-11,0.0,0.00073818487,0.9075739861111112,-145.82814329649193,-89.42094547874677,0,113144.22360185186,4.703312155555555e-11,0.000630275407647,38512.77553352174,6.715323300000001e-11,0.0009435590882352941,154051102.13408694
2019-01-04 03:00:10.350,4.6938137e-11,0.0,0.000289708,0.9080518641666668,-145.87546168302282,-89.43851436827009,0,113203.79906611113,4.7539009666666655e-11,0.0007134791369696,38537.433025229504,5.929080466666668e-11,0.001146706944117647,154149732.10091802
2019-01-04 06:00:10.350,4.9586302e-11,0.0,0.00042104370875,0.9085258761111112,-145.92286840374047,-89.45641164429333,0,113262.89255518522,4.650969933333333e-11,0.0007576636102941,38561.897123198796,4.9707193277777774e-11,0.0009320704835294117,154247588.4927952
2019-01-04 09:00:10.347,4.88464515e-11,0.0,0.0008690317925,0.9089960280555556,-145.97035431432428,-89.47463626239505,0,113321.50483092594,5.1756499666666666e-11,0.0006600548630303,38586.16799619407,4.64060955e-11,0.0009044549067647059,154344671.98477626
2019-01-04 12:00:10.345,7.0871815e-11,0.0,0.0003710937444444,0.9094623133333332,-146.01792924305266,-89.49318719784128,0,113379.6350622222,4.517276877777778e-11,0.000614856992647,38610.245154541226,3.919650272222222e-11,0.0006777095655882354,154440980.6181649
2019-01-04 15:00:10.350,6.86264525e-11,0.0,0.0013862182875,0.9099247516666668,-146.06558935769152,-89.512063435382,0,113437.2857077778,4.253795988888889e-11,0.0005317894890909,38634.129472475375,4.375274194444445e-11,0.0005035587214705882,154536517.8899015
2019-01-04 18:00:10.346,5.340690066666667e-11,0.0,0.0008866246833333,0.910383329722222,-146.1133323437072,-89.53126392598801,0,113494.45510537036,4.549931266666667e-11,0.0013463912788235,38657.820118450625,5.054638599999999e-11,0.000610887886060606,154631280.4738025
2019-01-04 21:00:06.507,8.258093e-11,0.0,0.00093239753125,0.9108380613888888,-146.16115968101042,-89.55078067979395,0,113551.14498648146,3.997743311111111e-11,0.0015198972778787,38681.3176682212,4.703312155555555e-11,0.0006285850302941178,154725270.6728848
2019-01-05 00:00:10.352,3.54908875e-11,0.0,0.0013843874888888,0.9112889413888888,-146.20906677814102,-89.57063368270144,0,113607.35469314814,5.285362644444445e-11,0.001407831525,38704.62170859154,4.753900966666666e-11,0.0007685258612121212,154818486.83436617
2019-01-05 03:00:10.346,1.507972025e-11,0.0,0.000719123755,0.9117359688888887,-146.25705815048065,-89.59080090459378,0,113663.08412148146,4.9779821555555555e-11,0.0013998836015151,38727.73205703124,4.650969933333333e-11,0.0007812106002941176,154910928.22812495
2019-01-05 06:00:10.346,5.0450594666666665e-11,0.0,0.0005736648799999,0.91217917,-146.3051269296981,-89.61128837598329,0,113718.33652666668,4.417224288888888e-11,0.0005701198861764,38750.64992555516,4.957666155555556e-11,0.0006406414847058824,155002599.70222065
2019-01-05 09:00:10.347,5.01377625e-11,0.0,0.0002725494833333,0.9126185269444446,-146.35327990779032,-89.63209509278369,0,113773.10969240742,4.105880033333333e-11,0.000466086830606,38773.37425827887,4.517276877777778e-11,0.0006021211905882352,155093497.03311548
2019-01-05 12:00:10.342,5.5993964e-11,0.0,0.0005407177625,0.9130540358333332,-146.40150642178872,-89.65322005467948,0,113827.40313388886,5.031375288888889e-11,0.0005087969761764,38795.90471820246,4.253795988888889e-11,0.0005161486217647058,155183618.87280983
2019-01-05 15:00:10.347,4.0885033e-11,0.0,0.0009768104166666,0.9134857258333334,-146.4498140225377,-89.67466230885316,0,113881.22048722222,5.827975977777777e-11,0.000762073157647,38818.24267994011,4.549931266666667e-11,0.001443210309411765,155272970.71976042
2019-01-05 18:00:10.351,4.3088191666666666e-11,0.0,0.0007324228325,0.9139135758333332,-146.498195841582,-89.69642085587037,0,113934.55912055554,5.519553922222222e-11,0.0006654933558823,38840.38691807311,4.4471024e-11,0.001475194416764706,155361547.67229244
2019-01-05 21:00:06.507,5.2414259e-11,0.0,0.0007094372122222,0.9143375955555556,-146.54665791193474,-89.71848680486823,0,113987.42024592594,5.579807188888889e-11,0.0006946551573529,38862.33780370526,5.285362644444445e-11,0.0014504930863636363,155449351.21482104
2019-01-06 00:00:10.350,5.13620675e-11,0.0,0.00059061892875,0.9147578036111108,-146.59519336515382,-89.74088293220359,0,114039.80618351846,4.3703604666666655e-11,0.0007231864029411,38884.096169832694,4.9779821555555555e-11,0.0013721871317647055,155536384.67933077
2019-01-06 03:00:10.346,6.44956345e-11,0.0,0.000601567685,0.91517418,-146.64380747538,-89.76358453302521,0,114091.71443999998,3.654123633333333e-11,0.0005814954394117,38905.660851481734,4.4172242888888884e-11,0.00046338277060606066,155622643.40592694
2019-01-06 06:00:10.347,2.3336999e-11,0.0,0.0005536344366666,0.9155867427777776,-146.692491856412,-89.78659857934986,0,114143.14726629628,3.646955144444445e-11,0.0008058382879411,38927.032655490046,4.105880033333333e-11,0.000462061375,155708130.6219602
2019-01-06 09:00:10.346,4.0557619e-11,0.0,0.0003786062875,0.9159954855555557,-146.74125102356518,-89.80992410391957,0,114194.10386592594,4.0404276e-11,0.0007667753358823,38948.21112393563,5.031375288888889e-11,0.0004977020624242425,155792844.49574253
2019-01-06 12:00:10.342,6.4688155e-11,0.0,0.0036614668633333,0.9164004122222222,-146.79008038529477,-89.8335601562037,0,114244.58472370372,4.126104566666667e-11,0.0007543411952941,38969.196332437656,5.827975977777777e-11,0.0007485965802941176,155876785.32975063
2019-01-06 15:00:10.347,3.964717649999999e-11,0.0,0.00114898102125,0.9168015272222224,-146.8389806624952,-89.85750581966363,0,114294.59039370372,4.4497665777777785e-11,0.0007735211597058,38989.98838671307,5.519553922222222e-11,0.000665493355882353,155959953.5468523
2019-01-06 18:00:10.347,6.196557900000001e-11,0.0,0.0002991524011111,0.917198822777778,-146.887959406331,-89.88176012587695,0,114344.11990629631,5.2334977333333326e-11,0.0005855764754545,39010.58676005237,5.579807188888889e-11,0.0007133768494117647,156042347.04020947
2019-01-06 21:00:06.507,2.6725497000000003e-11,0.0,0.0001698421625,0.9175923308333334,-146.93700215967033,-89.90631336602638,0,114393.1772438889,5.174156522222222e-11,0.0005042127164705,39030.992986634854,4.370360466666666e-11,0.0007231864029411765,156123971.9465394
2019-01-07 00:00:10.347,3.9454051e-11,0.0,0.0006823465611111,0.9179820291666668,-146.98611647386983,-89.93119097569132,0,114441.75963611114,5.3151315e-11,0.0005077409363636,39051.20579332925,3.6541236333333334e-11,0.0005964916452941175,156204823.17331702
2019-01-07 03:00:10.346,5.11894e-11,0.0,0.00064857968125,0.9183679155555554,-147.03530003456797,-89.9563656656182,0,114489.86680592592,5.4115150333333335e-11,0.000512032527647,39071.22494485865,4.1102942e-11,0.0008058382879411765,156284899.77943462
2019-01-07 06:00:10.346,7.269529333333334e-11,0.0,0.00057632542375,0.918750015,-147.0845505275243,-89.98184531005535,0,114537.50187,4.6061571555555556e-11,0.0005006740121212,39091.05161965177,4.0404276000000004e-11,0.0007607455318181818,156364206.4786071
2019-01-07 09:00:10.347,6.2572528e-11,0.0,0.0011077919411111,0.9191283144444444,-147.1338656386274,-90.0076289961774,0,114584.66320074076,4.8184859333333336e-11,0.0007822036099999,39110.68502305114,4.126104566666667e-11,0.0007543411952941176,156442740.09220457
2019-01-07 12:00:10.342,2.55750585e-11,0.0,0.00031996885625,0.9195028211111114,-147.18324912518406,-90.03371579917007,0,114631.35169851854,4.1532920333333337e-11,0.0007949420151515,39130.1254136945,4.4497665777777785e-11,0.0007815105584848484,156520501.654778
2019-01-07 15:00:10.347,4.2449358e-11,0.0,0.0007197548488888,0.9198735375,-147.23269943227848,-90.06010485389686,0,114677.567675,3.5089522777777774e-11,0.0007187970017647,39149.37280643822,5.2609944555555553e-11,0.0005683536379411764,156597491.2257529
2019-01-07 18:00:10.346,4.4844597500000005e-11,0.0,0.0006213176175,0.9202404555555556,-147.2822142462402,-90.08679522211918,0,114723.31012592594,3.3897747111111106e-11,0.0008638384475757,39168.42666916493,5.174156522222222e-11,0.0004838590745454545,156673706.67665973
2019-01-07 21:00:06.507,3.03418705e-11,0.0,0.0006403066122222,0.9206035977777778,-147.33179277138177,-90.1137763787421,0,114768.58185629628,3.5003946444444445e-11,0.0006212352585294,39187.28805775046,5.3151315e-11,0.0005476762705882353,156749152.23100185
2019-01-08 00:00:10.347,2.5252476499999998e-11,0.0,0.0010650842175,0.9209629458333332,-147.3814349710963,-90.14107637586824,0,114813.38058055552,4.6160776555555555e-11,0.0008515719573529,39205.95590862019,5.4115150333333335e-11,0.0005120325276470588,156823823.63448077
2019-01-08 03:00:10.347,5.425353166666667e-11,0.0,0.0007829751287499,0.9213185158333332,-147.43113777331507,-90.1686653795665,0,114857.7083072222,5.7823459666666674e-11,0.001003313477647,39224.43094847082,4.606157155555556e-11,0.00048594830588235286,156897723.7938833
2019-01-08 06:00:10.347,4.8700061e-11,0.0,0.0005878424344444,0.9216703097222224,-147.48090493634314,-90.1965521588026,0,114901.56527870373,7.042819322222222e-11,0.0009407219602941,39242.71316945605,4.8184859333333336e-11,0.0007822036099999999,156970852.6778242
2019-01-08 09:00:10.347,4.490666099999999e-11,0.0,0.00052070029375,0.9220183166666664,-147.53073262957798,-90.22473583703407,0,114944.9501444444,7.658293766666667e-11,0.0009052290282352,39260.80190069926,4.1532920333333337e-11,0.0007949420151515151,157043207.60279706
2019-01-08 12:00:10.341,6.05203785e-11,0.0,0.0006187141444444,0.9223625494444446,-147.58062157607353,-90.25321552626878,0,114987.86449740744,7.1930295e-11,0.0008502609641176,39278.697699631986,3.5089522777777774e-11,0.0007187970017647059,157114790.79852796
2019-01-08 15:00:10.347,5.2473295333333336e-11,0.0,0.000333900875,0.9227030141666668,-147.63057098126754,-90.28199040672013,0,115030.30909944444,6.390088166666667e-11,0.000878620752647,39296.40077861152,3.389774711111111e-11,0.0008638384475757575,157185603.11444607
2019-01-08 18:00:10.347,5.5043935e-11,0.0,0.0005300137222222,0.9230397050000002,-147.6805777740769,-90.31105956830618,0,115072.28322333336,5.6285397111111106e-11,0.0008788073217647,39313.91073010352,3.5003946444444445e-11,0.0006212352585294118,157255642.92041406
2019-01-08 21:00:06.507,4.924392e-11,0.0,0.0008073010675,0.9233726227777778,-147.7306396425425,-90.340411675153,0,115113.78697296296,4.5959057777777774e-11,0.0010588216724242,39331.22749427935,4.6160776555555555e-11,0.0008773771681818182,157324909.97711742
2019-01-09 00:00:10.349,3.55860475e-11,0.0,0.0002063760325,0.9237017866666664,-147.7807648996633,-90.37007735677996,0,115154.82273777774,4.8388813777777774e-11,0.0008759913020588,39348.351966322756,5.7823459666666674e-11,0.0010033134776470587,157393407.86529103
2019-01-09 03:00:10.347,5.1305309666666656e-11,0.0,0.0014767668688888,0.92402717,-147.83094668046405,-90.40002426559612,0,115195.38719333331,4.2711761222222216e-11,0.0008917782957575,39365.28265816979,7.042819322222222e-11,0.0009407219602941177,157461130.63267916
2019-01-09 06:00:10.347,2.51102095e-11,0.0,0.00063961216,0.9243487980555556,-147.88118191474751,-90.43026206686515,0,115235.48349092592,4.164906588888889e-11,0.0010057334185294,39382.020785449975,7.658293766666667e-11,0.0009052290282352942,157528083.1417999
